,MESS_DATUM,GS_10
24953,202208012215,0.0
24954,202208012230,0.0
24955,202208012245,0.0
24956,202208012300,0.0
24957,202208012315,0.0
24958,202208012330,0.0
24959,202208012345,0.0
24960,202208020000,0.0
24961,202208020015,0.0
24962,202208020030,0.0
24963,202208020045,0.0
24964,202208020100,0.0
24965,202208020115,0.0
24966,202208020130,0.0
24967,202208020145,0.0
24968,202208020200,0.0
24969,202208020215,0.0
24970,202208020230,0.0
24971,202208020245,0.0
24972,202208020300,0.0
24973,202208020315,0.05
24974,202208020330,0.15000000000000002
24975,202208020345,0.8500000000000001
24976,202208020400,2.25
24977,202208020415,5.1
24978,202208020430,6.9
24979,202208020445,9.2
24980,202208020500,10.4
24981,202208020515,12.850000000000001
24982,202208020530,14.149999999999999
24983,202208020545,18.85
24984,202208020600,14.55
24985,202208020615,25.0
24986,202208020630,33.9
24987,202208020645,36.75
24988,202208020700,40.05
24989,202208020715,44.55
24990,202208020730,48.45
24991,202208020745,49.15
24992,202208020800,40.05
24993,202208020815,32.1
24994,202208020830,23.0
24995,202208020845,35.65
24996,202208020900,27.95
24997,202208020915,35.7
24998,202208020930,52.3
24999,202208020945,61.6
25000,202208021000,70.0
25001,202208021015,71.0
25002,202208021030,72.9
25003,202208021045,73.8
25004,202208021100,74.4
25005,202208021115,74.6
25006,202208021130,74.69999999999999
25007,202208021145,74.8
25008,202208021200,74.69999999999999
25009,202208021215,73.9
25010,202208021230,72.9
25011,202208021245,70.94999999999999
25012,202208021300,70.55
25013,202208021315,67.7
25014,202208021330,59.099999999999994
25015,202208021345,47.599999999999994
25016,202208021400,53.400000000000006
25017,202208021415,57.5
25018,202208021430,50.2
25019,202208021445,46.2
25020,202208021500,43.7
25021,202208021515,25.4
25022,202208021530,26.5
25023,202208021545,23.049999999999997
25024,202208021600,17.450000000000003
25025,202208021615,14.350000000000001
25026,202208021630,12.95
25027,202208021645,12.55
25028,202208021700,12.35
25029,202208021715,10.05
25030,202208021730,11.45
25031,202208021745,8.7
25032,202208021800,4.7
25033,202208021815,2.2
25034,202208021830,1.5
25035,202208021845,1.0499999999999998
25036,202208021900,0.75
25037,202208021915,0.25
25038,202208021930,0.15000000000000002
25039,202208021945,0.0
25040,202208022000,0.0
25041,202208022015,0.0
25042,202208022030,0.0
25043,202208022045,0.0
25044,202208022100,0.0
25045,202208022115,0.0
25046,202208022130,0.0
25047,202208022145,0.0
25048,202208022200,0.0
25049,202208022215,0.0
25050,202208022230,0.0
25051,202208022245,0.0
25052,202208022300,0.0
25053,202208022315,0.0
25054,202208022330,0.0
25055,202208022345,0.0
25056,202208030000,0.0
25057,202208030015,0.0
25058,202208030030,0.0
25059,202208030045,0.0
25060,202208030100,0.0
25061,202208030115,0.0
25062,202208030130,0.0
25063,202208030145,0.0
25064,202208030200,0.0
25065,202208030215,0.0
25066,202208030230,0.0
25067,202208030245,0.0
25068,202208030300,0.0
25069,202208030315,0.05
25070,202208030330,0.25
25071,202208030345,0.95
25072,202208030400,2.15
25073,202208030415,4.1
25074,202208030430,5.5
25075,202208030445,6.45
25076,202208030500,13.25
25077,202208030515,13.2
25078,202208030530,16.6
25079,202208030545,20.8
25080,202208030600,23.2
25081,202208030615,27.85
25082,202208030630,30.85
25083,202208030645,34.75
25084,202208030700,35.55
25085,202208030715,41.0
25086,202208030730,43.8
25087,202208030745,45.05
25088,202208030800,46.95
25089,202208030815,52.6
25090,202208030830,55.4
25091,202208030845,58.5
25092,202208030900,60.4
25093,202208030915,62.6
25094,202208030930,64.7
25095,202208030945,66.25
25096,202208031000,68.25
25097,202208031015,70.95
25098,202208031030,70.65
25099,202208031045,71.0
25100,202208031100,72.1
25101,202208031115,72.05
25102,202208031130,72.15
25103,202208031145,71.55000000000001
25104,202208031200,71.05000000000001
25105,202208031215,71.5
25106,202208031230,64.5
25107,202208031245,42.2
25108,202208031300,39.8
25109,202208031315,65.8
25110,202208031330,66.7
25111,202208031345,55.65
25112,202208031400,61.85
25113,202208031415,47.55
25114,202208031430,38.65
25115,202208031445,45.55
25116,202208031500,37.55
25117,202208031515,42.3
25118,202208031530,35.4
25119,202208031545,41.45
25120,202208031600,37.75
25121,202208031615,32.75
25122,202208031630,24.75
25123,202208031645,19.299999999999997
25124,202208031700,26.200000000000003
25125,202208031715,15.6
25126,202208031730,12.2
25127,202208031745,8.55
25128,202208031800,7.25
25129,202208031815,7.3
25130,202208031830,5.9
25131,202208031845,4.3
25132,202208031900,1.9
25133,202208031915,0.65
25134,202208031930,0.25
25135,202208031945,0.0
25136,202208032000,0.0
25137,202208032015,0.0
25138,202208032030,0.0
25139,202208032045,0.0
25140,202208032100,0.0
25141,202208032115,0.0
25142,202208032130,0.0
25143,202208032145,0.0
25144,202208032200,0.0
25145,202208032215,0.0
25146,202208032230,0.0
25147,202208032245,0.0
25148,202208032300,0.0
25149,202208032315,0.0
25150,202208032330,0.0
25151,202208032345,0.0
25152,202208040000,0.0
25153,202208040015,0.0
25154,202208040030,0.0
25155,202208040045,0.0
25156,202208040100,0.0
25157,202208040115,0.0
25158,202208040130,0.0
25159,202208040145,0.0
25160,202208040200,0.0
25161,202208040215,0.0
25162,202208040230,0.0
25163,202208040245,0.0
25164,202208040300,0.0
25165,202208040315,0.1
25166,202208040330,0.5
25167,202208040345,1.0
25168,202208040400,2.3
25169,202208040415,3.5
25170,202208040430,4.6
25171,202208040445,7.7
25172,202208040500,10.100000000000001
25173,202208040515,13.8
25174,202208040530,16.8
25175,202208040545,20.200000000000003
25176,202208040600,23.799999999999997
25177,202208040615,27.599999999999998
25178,202208040630,30.599999999999998
25179,202208040645,34.4
25180,202208040700,37.6
25181,202208040715,41.099999999999994
25182,202208040730,43.099999999999994
25183,202208040745,46.6
25184,202208040800,48.3
25185,202208040815,47.65
25186,202208040830,51.45
25187,202208040845,54.45
25188,202208040900,55.55
25189,202208040915,61.5
25190,202208040930,62.5
25191,202208040945,61.599999999999994
25192,202208041000,61.900000000000006
25193,202208041015,69.6
25194,202208041030,64.0
25195,202208041045,62.85
25196,202208041100,70.55
25197,202208041115,39.900000000000006
25198,202208041130,68.9
25199,202208041145,35.400000000000006
25200,202208041200,27.200000000000003
25201,202208041215,45.25
25202,202208041230,68.35
25203,202208041245,60.2
25204,202208041300,44.9
25205,202208041315,50.75
25206,202208041330,31.950000000000003
25207,202208041345,57.9
25208,202208041400,54.300000000000004
25209,202208041415,38.55
25210,202208041430,48.55
25211,202208041445,43.9
25212,202208041500,25.9
25213,202208041515,44.95
25214,202208041530,39.55
25215,202208041545,38.7
25216,202208041600,31.3
25217,202208041615,10.2
25218,202208041630,6.6
25219,202208041645,3.9
25220,202208041700,1.2
25221,202208041715,1.3
25222,202208041730,0.8999999999999999
25223,202208041745,0.25
25224,202208041800,0.05
25225,202208041815,0.0
25226,202208041830,0.0
25227,202208041845,0.15000000000000002
25228,202208041900,0.25
25229,202208041915,0.5
25230,202208041930,0.2
25231,202208041945,0.0
25232,202208042000,0.0
25233,202208042015,0.0
25234,202208042030,0.0
25235,202208042045,0.0
25236,202208042100,0.0
25237,202208042115,0.0
25238,202208042130,0.0
25239,202208042145,0.0
25240,202208042200,0.0
25241,202208042215,0.0
25242,202208042230,0.0
25243,202208042245,0.0
25244,202208042300,0.0
25245,202208042315,0.0
25246,202208042330,0.0
25247,202208042345,0.0
25248,202208050000,0.0
25249,202208050015,0.0
25250,202208050030,0.0
25251,202208050045,0.0
25252,202208050100,0.0
25253,202208050115,0.0
25254,202208050130,0.0
25255,202208050145,0.0
25256,202208050200,0.0
25257,202208050215,0.0
25258,202208050230,0.0
25259,202208050245,0.0
25260,202208050300,0.0
25261,202208050315,0.05
25262,202208050330,0.25
25263,202208050345,0.4
25264,202208050400,0.8
25265,202208050415,2.05
25266,202208050430,2.55
25267,202208050445,1.35
25268,202208050500,2.35
25269,202208050515,2.95
25270,202208050530,1.9500000000000002
25271,202208050545,2.4000000000000004
25272,202208050600,2.4000000000000004
25273,202208050615,1.1
25274,202208050630,1.1
25275,202208050645,1.25
25276,202208050700,2.65
25277,202208050715,2.55
25278,202208050730,3.1500000000000004
25279,202208050745,3.0
25280,202208050800,4.6
25281,202208050815,14.85
25282,202208050830,21.95
25283,202208050845,19.450000000000003
25284,202208050900,26.75
25285,202208050915,19.599999999999998
25286,202208050930,8.4
25287,202208050945,5.449999999999999
25288,202208051000,5.55
25289,202208051015,4.35
25290,202208051030,6.45
25291,202208051045,8.399999999999999
25292,202208051100,9.8
25293,202208051115,15.45
25294,202208051130,16.35
25295,202208051145,20.05
25296,202208051200,11.85
25297,202208051215,17.5
25298,202208051230,12.9
25299,202208051245,10.5
25300,202208051300,7.0
25301,202208051315,5.35
25302,202208051330,4.85
25303,202208051345,7.4
25304,202208051400,7.5
25305,202208051415,4.95
25306,202208051430,4.95
25307,202208051445,6.55
25308,202208051500,6.8500000000000005
25309,202208051515,16.95
25310,202208051530,11.35
25311,202208051545,7.0
25312,202208051600,12.6
25313,202208051615,16.2
25314,202208051630,14.1
25315,202208051645,12.3
25316,202208051700,15.3
25317,202208051715,23.25
25318,202208051730,19.85
25319,202208051745,12.8
25320,202208051800,5.7
25321,202208051815,4.75
25322,202208051830,2.55
25323,202208051845,1.0
25324,202208051900,0.4
25325,202208051915,0.1
25326,202208051930,0.0
25327,202208051945,0.0
25328,202208052000,0.0
25329,202208052015,0.0
25330,202208052030,0.0
25331,202208052045,0.0
25332,202208052100,0.0
25333,202208052115,0.0
25334,202208052130,0.0
25335,202208052145,0.0
25336,202208052200,0.0
25337,202208052215,0.0
25338,202208052230,0.0
25339,202208052245,0.0
25340,202208052300,0.0
25341,202208052315,0.0
25342,202208052330,0.0
25343,202208052345,0.0
25344,202208060000,0.0
25345,202208060015,0.0
25346,202208060030,0.0
25347,202208060045,0.0
25348,202208060100,0.0
25349,202208060115,0.0
25350,202208060130,0.0
25351,202208060145,0.0
25352,202208060200,0.0
25353,202208060215,0.0
25354,202208060230,0.0
25355,202208060245,0.0
25356,202208060300,0.0
25357,202208060315,0.0
25358,202208060330,0.1
25359,202208060345,0.75
25360,202208060400,1.65
25361,202208060415,3.75
25362,202208060430,4.65
25363,202208060445,6.0
25364,202208060500,8.2
25365,202208060515,9.2
25366,202208060530,11.5
25367,202208060545,20.55
25368,202208060600,24.85
25369,202208060615,28.450000000000003
25370,202208060630,28.950000000000003
25371,202208060645,26.35
25372,202208060700,29.25
25373,202208060715,38.3
25374,202208060730,26.6
25375,202208060745,35.9
25376,202208060800,49.6
25377,202208060815,34.3
25378,202208060830,45.8
25379,202208060845,44.85
25380,202208060900,52.45
25381,202208060915,63.05
25382,202208060930,71.25
25383,202208060945,67.25
25384,202208061000,69.05000000000001
25385,202208061015,66.0
25386,202208061030,72.6
25387,202208061045,74.3
25388,202208061100,74.2
25389,202208061115,72.95
25390,202208061130,72.85
25391,202208061145,73.9
25392,202208061200,73.5
25393,202208061215,72.75
25394,202208061230,71.65
25395,202208061245,70.55000000000001
25396,202208061300,69.15
25397,202208061315,66.8
25398,202208061330,65.0
25399,202208061345,62.15
25400,202208061400,60.15
25401,202208061415,57.35
25402,202208061430,55.25
25403,202208061445,52.349999999999994
25404,202208061500,49.75
25405,202208061515,46.0
25406,202208061530,42.7
25407,202208061545,39.1
25408,202208061600,33.8
25409,202208061615,30.15
25410,202208061630,26.15
25411,202208061645,25.0
25412,202208061700,22.0
25413,202208061715,13.45
25414,202208061730,12.75
25415,202208061745,8.3
25416,202208061800,9.0
25417,202208061815,5.8
25418,202208061830,3.5999999999999996
25419,202208061845,2.45
25420,202208061900,1.05
25421,202208061915,0.25
25422,202208061930,0.05
25423,202208061945,0.0
25424,202208062000,0.0
25425,202208062015,0.0
25426,202208062030,0.0
25427,202208062045,0.0
25428,202208062100,0.0
25429,202208062115,0.0
25430,202208062130,0.0
25431,202208062145,0.0
25432,202208062200,0.0
25433,202208062215,0.0
25434,202208062230,0.0
25435,202208062245,0.0
25436,202208062300,0.0
25437,202208062315,0.0
25438,202208062330,0.0
25439,202208062345,0.0
25440,202208070000,0.0
25441,202208070015,0.0
25442,202208070030,0.0
25443,202208070045,0.0
25444,202208070100,0.0
25445,202208070115,0.0
25446,202208070130,0.0
25447,202208070145,0.0
25448,202208070200,0.0
25449,202208070215,0.0
25450,202208070230,0.0
25451,202208070245,0.0
25452,202208070300,0.0
25453,202208070315,0.0
25454,202208070330,0.1
25455,202208070345,0.6
25456,202208070400,1.4000000000000001
25457,202208070415,3.1
25458,202208070430,4.9
25459,202208070445,7.65
25460,202208070500,10.25
25461,202208070515,13.799999999999999
25462,202208070530,16.799999999999997
25463,202208070545,20.3
25464,202208070600,23.4
25465,202208070615,27.900000000000002
25466,202208070630,30.900000000000002
25467,202208070645,34.85
25468,202208070700,38.25
25469,202208070715,42.1
25470,202208070730,45.3
25471,202208070745,35.85
25472,202208070800,47.85
25473,202208070815,28.700000000000003
25474,202208070830,16.9
25475,202208070845,31.299999999999997
25476,202208070900,49.7
25477,202208070915,48.8
25478,202208070930,49.8
25479,202208070945,60.0
25480,202208071000,68.5
25481,202208071015,71.15
25482,202208071030,72.15
25483,202208071045,73.55
25484,202208071100,75.15
25485,202208071115,64.25
25486,202208071130,74.45
25487,202208071145,72.9
25488,202208071200,72.2
25489,202208071215,70.8
25490,202208071230,73.19999999999999
25491,202208071245,68.65
25492,202208071300,67.85
25493,202208071315,66.85
25494,202208071330,65.55
25495,202208071345,57.7
25496,202208071400,38.3
25497,202208071415,33.5
25498,202208071430,50.1
25499,202208071445,54.0
25500,202208071500,52.9
25501,202208071515,47.150000000000006
25502,202208071530,43.15
25503,202208071545,37.3
25504,202208071600,23.0
25505,202208071615,17.25
25506,202208071630,16.25
25507,202208071645,19.05
25508,202208071700,12.75
25509,202208071715,7.95
25510,202208071730,6.35
25511,202208071745,5.1
25512,202208071800,3.8
25513,202208071815,2.9000000000000004
25514,202208071830,2.4000000000000004
25515,202208071845,1.25
25516,202208071900,0.55
25517,202208071915,0.25
25518,202208071930,0.05
25519,202208071945,0.0
25520,202208072000,0.0
25521,202208072015,0.0
25522,202208072030,0.0
25523,202208072045,0.0
25524,202208072100,0.0
25525,202208072115,0.0
25526,202208072130,0.0
25527,202208072145,0.0
25528,202208072200,0.0
25529,202208072215,0.0
25530,202208072230,0.0
25531,202208072245,0.0
25532,202208072300,0.0
25533,202208072315,0.0
25534,202208072330,0.0
25535,202208072345,0.0
25536,202208080000,0.0
25537,202208080015,0.0
25538,202208080030,0.0
25539,202208080045,0.0
25540,202208080100,0.0
25541,202208080115,0.0
25542,202208080130,0.0
25543,202208080145,0.0
25544,202208080200,0.0
25545,202208080215,0.0
25546,202208080230,0.0
25547,202208080245,0.0
25548,202208080300,0.0
25549,202208080315,0.0
25550,202208080330,0.1
25551,202208080345,0.4
25552,202208080400,0.8
25553,202208080415,1.4
25554,202208080430,2.8000000000000003
25555,202208080445,8.0
25556,202208080500,13.4
25557,202208080515,14.2
25558,202208080530,12.100000000000001
25559,202208080545,18.9
25560,202208080600,27.900000000000002
25561,202208080615,33.25
25562,202208080630,29.35
25563,202208080645,24.799999999999997
25564,202208080700,25.299999999999997
25565,202208080715,26.85
25566,202208080730,32.05
25567,202208080745,41.1
25568,202208080800,37.3
25569,202208080815,33.65
25570,202208080830,33.25
25571,202208080845,47.45
25572,202208080900,60.150000000000006
25573,202208080915,61.95
25574,202208080930,64.55
25575,202208080945,66.25
25576,202208081000,67.65
25577,202208081015,69.3
25578,202208081030,70.5
25579,202208081045,71.4
25580,202208081100,71.6
25581,202208081115,71.8
25582,202208081130,72.7
25583,202208081145,73.6
25584,202208081200,66.1
25585,202208081215,66.9
25586,202208081230,68.69999999999999
25587,202208081245,65.2
25588,202208081300,67.6
25589,202208081315,68.65
25590,202208081330,63.150000000000006
25591,202208081345,46.95
25592,202208081400,42.85
25593,202208081415,30.0
25594,202208081430,31.2
25595,202208081445,37.35
25596,202208081500,22.85
25597,202208081515,18.05
25598,202208081530,33.25
25599,202208081545,44.35
25600,202208081600,36.45
25601,202208081615,17.5
25602,202208081630,13.2
25603,202208081645,12.15
25604,202208081700,11.05
25605,202208081715,9.95
25606,202208081730,13.85
25607,202208081745,14.200000000000001
25608,202208081800,5.5
25609,202208081815,4.35
25610,202208081830,3.6500000000000004
25611,202208081845,1.75
25612,202208081900,0.6499999999999999
25613,202208081915,0.15000000000000002
25614,202208081930,0.05
25615,202208081945,0.0
25616,202208082000,0.0
25617,202208082015,0.0
25618,202208082030,0.0
25619,202208082045,0.0
25620,202208082100,0.0
25621,202208082115,0.0
25622,202208082130,0.0
25623,202208082145,0.0
25624,202208082200,0.0
25625,202208082215,0.0
25626,202208082230,0.0
25627,202208082245,0.0
25628,202208082300,0.0
25629,202208082315,0.0
25630,202208082330,0.0
25631,202208082345,0.0
25632,202208090000,0.0
25633,202208090015,0.0
25634,202208090030,0.0
25635,202208090045,0.0
25636,202208090100,0.0
25637,202208090115,0.0
25638,202208090130,0.0
25639,202208090145,0.0
25640,202208090200,0.0
25641,202208090215,0.0
25642,202208090230,0.0
25643,202208090245,0.0
25644,202208090300,0.0
25645,202208090315,0.0
25646,202208090330,0.1
25647,202208090345,0.45
25648,202208090400,1.15
25649,202208090415,2.8
25650,202208090430,4.4
25651,202208090445,7.1
25652,202208090500,9.8
25653,202208090515,13.15
25654,202208090530,15.95
25655,202208090545,19.450000000000003
25656,202208090600,23.05
25657,202208090615,26.9
25658,202208090630,29.9
25659,202208090645,32.6
25660,202208090700,36.9
25661,202208090715,42.15
25662,202208090730,43.85
25663,202208090745,46.95
25664,202208090800,49.75
25665,202208090815,53.099999999999994
25666,202208090830,55.0
25667,202208090845,58.15
25668,202208090900,57.550000000000004
25669,202208090915,59.4
25670,202208090930,63.0
25671,202208090945,67.2
25672,202208091000,68.7
25673,202208091015,68.80000000000001
25674,202208091030,72.30000000000001
25675,202208091045,69.5
25676,202208091100,70.6
25677,202208091115,69.1
25678,202208091130,69.1
25679,202208091145,63.0
25680,202208091200,60.300000000000004
25681,202208091215,67.8
25682,202208091230,62.900000000000006
25683,202208091245,60.55
25684,202208091300,59.75
25685,202208091315,60.3
25686,202208091330,63.8
25687,202208091345,62.0
25688,202208091400,59.3
25689,202208091415,55.1
25690,202208091430,55.8
25691,202208091445,51.849999999999994
25692,202208091500,46.75
25693,202208091515,45.900000000000006
25694,202208091530,44.0
25695,202208091545,39.7
25696,202208091600,39.2
25697,202208091615,33.6
25698,202208091630,28.5
25699,202208091645,24.599999999999998
25700,202208091700,21.7
25701,202208091715,18.0
25702,202208091730,15.1
25703,202208091745,11.5
25704,202208091800,8.8
25705,202208091815,5.4
25706,202208091830,3.2
25707,202208091845,1.15
25708,202208091900,0.45
25709,202208091915,0.1
25710,202208091930,0.0
25711,202208091945,0.0
25712,202208092000,0.0
25713,202208092015,0.0
25714,202208092030,0.0
25715,202208092045,0.0
25716,202208092100,0.0
25717,202208092115,0.0
25718,202208092130,0.0
25719,202208092145,0.0
25720,202208092200,0.0
25721,202208092215,0.0
25722,202208092230,0.0
25723,202208092245,0.0
25724,202208092300,0.0
25725,202208092315,0.0
25726,202208092330,0.0
25727,202208092345,0.0
25728,202208100000,0.0
25729,202208100015,0.0
25730,202208100030,0.0
25731,202208100045,0.0
25732,202208100100,0.0
25733,202208100115,0.0
25734,202208100130,0.0
25735,202208100145,0.0
25736,202208100200,0.0
25737,202208100215,0.0
25738,202208100230,0.0
25739,202208100245,0.0
25740,202208100300,0.0
25741,202208100315,0.05
25742,202208100330,0.25
25743,202208100345,0.55
25744,202208100400,1.15
25745,202208100415,3.1
25746,202208100430,5.0
25747,202208100445,7.3
25748,202208100500,8.9
25749,202208100515,12.0
25750,202208100530,10.899999999999999
25751,202208100545,17.799999999999997
25752,202208100600,22.4
25753,202208100615,25.8
25754,202208100630,28.4
25755,202208100645,33.0
25756,202208100700,33.9
25757,202208100715,37.55
25758,202208100730,42.65
25759,202208100745,45.85
25760,202208100800,48.35
25761,202208100815,48.849999999999994
25762,202208100830,52.05
25763,202208100845,56.400000000000006
25764,202208100900,59.0
25765,202208100915,61.8
25766,202208100930,63.8
25767,202208100945,65.65
25768,202208101000,67.05
25769,202208101015,68.3
25770,202208101030,69.1
25771,202208101045,70.0
25772,202208101100,70.19999999999999
25773,202208101115,70.2
25774,202208101130,70.8
25775,202208101145,68.15
25776,202208101200,65.65
25777,202208101215,68.1
25778,202208101230,68.6
25779,202208101245,66.9
25780,202208101300,66.0
25781,202208101315,63.15
25782,202208101330,61.85
25783,202208101345,59.8
25784,202208101400,57.8
25785,202208101415,55.2
25786,202208101430,52.8
25787,202208101445,49.7
25788,202208101500,47.099999999999994
25789,202208101515,42.75
25790,202208101530,40.05
25791,202208101545,36.8
25792,202208101600,33.3
25793,202208101615,28.55
25794,202208101630,27.150000000000002
25795,202208101645,23.200000000000003
25796,202208101700,19.4
25797,202208101715,16.5
25798,202208101730,13.8
25799,202208101745,11.0
25800,202208101800,8.3
25801,202208101815,5.15
25802,202208101830,3.1500000000000004
25803,202208101845,1.4000000000000001
25804,202208101900,0.6
25805,202208101915,0.1
25806,202208101930,0.0
25807,202208101945,0.0
25808,202208102000,0.0
25809,202208102015,0.0
25810,202208102030,0.0
25811,202208102045,0.0
25812,202208102100,0.0
25813,202208102115,0.0
25814,202208102130,0.0
25815,202208102145,0.0
25816,202208102200,0.0
25817,202208102215,0.0
25818,202208102230,0.0
25819,202208102245,0.0
25820,202208102300,0.0
25821,202208102315,0.0
25822,202208102330,0.0
25823,202208102345,0.0
25824,202208110000,0.0
25825,202208110015,0.0
25826,202208110030,0.0
25827,202208110045,0.0
25828,202208110100,0.0
25829,202208110115,0.0
25830,202208110130,0.0
25831,202208110145,0.0
25832,202208110200,0.0
25833,202208110215,0.0
25834,202208110230,0.0
25835,202208110245,0.0
25836,202208110300,0.0
25837,202208110315,0.0
25838,202208110330,0.1
25839,202208110345,0.4
25840,202208110400,1.0
25841,202208110415,2.45
25842,202208110430,4.05
25843,202208110445,6.65
25844,202208110500,9.15
25845,202208110515,12.7
25846,202208110530,15.399999999999999
25847,202208110545,19.0
25848,202208110600,22.5
25849,202208110615,26.450000000000003
25850,202208110630,29.65
25851,202208110645,33.45
25852,202208110700,36.55
25853,202208110715,40.2
25854,202208110730,43.1
25855,202208110745,46.5
25856,202208110800,49.1
25857,202208110815,52.2
25858,202208110830,54.599999999999994
25859,202208110845,57.5
25860,202208110900,59.6
25861,202208110915,61.95
25862,202208110930,63.75
25863,202208110945,65.6
25864,202208111000,66.9
25865,202208111015,68.15
25866,202208111030,68.95
25867,202208111045,69.75
25868,202208111100,70.15
25869,202208111115,70.35
25870,202208111130,70.25
25871,202208111145,69.95
25872,202208111200,69.65
25873,202208111215,68.85
25874,202208111230,68.05000000000001
25875,202208111245,66.55
25876,202208111300,65.15
25877,202208111315,63.4
25878,202208111330,61.699999999999996
25879,202208111345,59.349999999999994
25880,202208111400,57.349999999999994
25881,202208111415,54.65
25882,202208111430,52.35
25883,202208111445,49.3
25884,202208111500,46.6
25885,202208111515,43.15
25886,202208111530,40.349999999999994
25887,202208111545,36.75
25888,202208111600,33.75
25889,202208111615,30.0
25890,202208111630,27.0
25891,202208111645,23.450000000000003
25892,202208111700,20.549999999999997
25893,202208111715,17.0
25894,202208111730,14.2
25895,202208111745,10.6
25896,202208111800,8.0
25897,202208111815,5.0
25898,202208111830,2.9000000000000004
25899,202208111845,1.15
25900,202208111900,0.45
25901,202208111915,0.1
25902,202208111930,0.0
25903,202208111945,0.0
25904,202208112000,0.0
25905,202208112015,0.0
25906,202208112030,0.0
25907,202208112045,0.0
25908,202208112100,0.0
25909,202208112115,0.0
25910,202208112130,0.0
25911,202208112145,0.0
25912,202208112200,0.0
25913,202208112215,0.0
25914,202208112230,0.0
25915,202208112245,0.0
25916,202208112300,0.0
25917,202208112315,0.0
25918,202208112330,0.0
25919,202208112345,0.0
25920,202208120000,0.0
25921,202208120015,0.0
25922,202208120030,0.0
25923,202208120045,0.0
25924,202208120100,0.0
25925,202208120115,0.0
25926,202208120130,0.0
25927,202208120145,0.0
25928,202208120200,0.0
25929,202208120215,0.0
25930,202208120230,0.0
25931,202208120245,0.0
25932,202208120300,0.0
25933,202208120315,0.0
25934,202208120330,0.1
25935,202208120345,0.35
25936,202208120400,0.85
25937,202208120415,2.3
25938,202208120430,3.8
25939,202208120445,6.449999999999999
25940,202208120500,8.95
25941,202208120515,12.25
25942,202208120530,15.05
25943,202208120545,18.5
25944,202208120600,22.0
25945,202208120615,25.950000000000003
25946,202208120630,29.049999999999997
25947,202208120645,32.849999999999994
25948,202208120700,35.95
25949,202208120715,39.55
25950,202208120730,42.35
25951,202208120745,45.8
25952,202208120800,48.400000000000006
25953,202208120815,51.25
25954,202208120830,53.45
25955,202208120845,56.449999999999996
25956,202208120900,58.449999999999996
25957,202208120915,61.05
25958,202208120930,62.75
25959,202208120945,64.44999999999999
25960,202208121000,65.65
25961,202208121015,66.9
25962,202208121030,68.0
25963,202208121045,68.65
25964,202208121100,69.05
25965,202208121115,69.35
25966,202208121130,69.65
25967,202208121145,69.5
25968,202208121200,68.9
25969,202208121215,68.45
25970,202208121230,67.85
25971,202208121245,65.8
25972,202208121300,64.7
25973,202208121315,62.6
25974,202208121330,60.800000000000004
25975,202208121345,58.449999999999996
25976,202208121400,56.25
25977,202208121415,53.7
25978,202208121430,51.2
25979,202208121445,47.650000000000006
25980,202208121500,45.25
25981,202208121515,42.0
25982,202208121530,39.3
25983,202208121545,35.5
25984,202208121600,32.400000000000006
25985,202208121615,28.55
25986,202208121630,25.650000000000002
25987,202208121645,21.95
25988,202208121700,19.049999999999997
25989,202208121715,15.65
25990,202208121730,12.85
25991,202208121745,9.4
25992,202208121800,6.9
25993,202208121815,4.15
25994,202208121830,2.35
25995,202208121845,0.8999999999999999
25996,202208121900,0.4
25997,202208121915,0.1
25998,202208121930,0.0
25999,202208121945,0.0
26000,202208122000,0.0
26001,202208122015,0.0
26002,202208122030,0.0
26003,202208122045,0.0
26004,202208122100,0.0
26005,202208122115,0.0
26006,202208122130,0.0
26007,202208122145,0.0
26008,202208122200,0.0
26009,202208122215,0.0
26010,202208122230,0.0
26011,202208122245,0.0
26012,202208122300,0.0
26013,202208122315,0.0
26014,202208122330,0.0
26015,202208122345,0.0
26016,202208130000,0.0
26017,202208130015,0.0
26018,202208130030,0.0
26019,202208130045,0.0
26020,202208130100,0.0
26021,202208130115,0.0
26022,202208130130,0.0
26023,202208130145,0.0
26024,202208130200,0.0
26025,202208130215,0.0
26026,202208130230,0.0
26027,202208130245,0.0
26028,202208130300,0.0
26029,202208130315,0.0
26030,202208130330,0.1
26031,202208130345,0.25
26032,202208130400,0.75
26033,202208130415,1.9500000000000002
26034,202208130430,3.35
26035,202208130445,5.8
26036,202208130500,8.2
26037,202208130515,11.45
26038,202208130530,14.05
26039,202208130545,17.4
26040,202208130600,20.700000000000003
26041,202208130615,24.4
26042,202208130630,27.1
26043,202208130645,30.950000000000003
26044,202208130700,31.85
26045,202208130715,33.55
26046,202208130730,34.35
26047,202208130745,41.25
26048,202208130800,46.95
26049,202208130815,43.1
26050,202208130830,43.3
26051,202208130845,55.849999999999994
26052,202208130900,54.95
26053,202208130915,45.1
26054,202208130930,42.7
26055,202208130945,64.95
26056,202208131000,52.75
26057,202208131015,60.4
26058,202208131030,56.9
26059,202208131045,47.6
26060,202208131100,53.6
26061,202208131115,31.3
26062,202208131130,55.099999999999994
26063,202208131145,70.45
26064,202208131200,67.45
26065,202208131215,63.65
26066,202208131230,65.55
26067,202208131245,51.45
26068,202208131300,34.15
26069,202208131315,58.7
26070,202208131330,58.400000000000006
26071,202208131345,57.0
26072,202208131400,52.5
26073,202208131415,47.3
